metric,category,count,amount,section,dtype,map_kind,geo_level,geo_name,year,quarter,registeredUsers,appOpens,brand,brand_count,brand_pct,name,level,period,geo,section_type
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Oppo,129752.0,0.11731380393752401,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Realme,63582.0,0.05748694649759273,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Apple,28072.0,0.025380981442553286,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Motorola,24777.0,0.022401844442937545,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Lava,23152.0,0.020932619063764382,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Micromax,18804.0,0.01700142401844443,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Huawei,18646.0,0.016858570104654053,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Others,157851.0,0.14271919712483894,,,2020Q1,country:india,aggregated/user
users_summary,,,,aggregated,user,,country,india,2020,2,1249867.0,16125580.0,,,,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Xiaomi,375976.0,0.3008128064826098,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Samsung,184898.0,0.1479341401925165,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Vivo,166131.0,0.13291894257549003,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Oppo,150002.0,0.12001436952891788,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Realme,74053.0,0.05924870406211221,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Apple,30105.0,0.024086562810283013,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Motorola,26497.0,0.02119985566464272,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Lava,25049.0,0.020041332397767123,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Gionee,21296.0,0.017038612908413454,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Micromax,20603.0,0.016484153913976448,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Others,175257.0,0.14022051946327088,,,2020Q2,country:india,aggregated/user
users_summary,,,,aggregated,user,,country,india,2020,3,1378634.0,18411750.0,,,,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Xiaomi,412600.0,0.29928175280748914,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Samsung,204813.0,0.14856227251032544,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Vivo,190933.0,0.13849433569750927,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Oppo,167966.0,0.12183509183728242,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Realme,85574.0,0.062071586802588646,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Apple,32354.0,0.023468157611084596,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Motorola,27952.0,0.020275141915838433,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Lava,26803.0,0.019441708241636286,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Gionee,22265.0,0.0161500441741608,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Micromax,22029.0,0.015978860234115797,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Others,185345.0,0.13444104816796917,,,2020Q3,country:india,aggregated/user
users_summary,,,,aggregated,user,,country,india,2020,4,1508766.0,22001148.0,,,,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Xiaomi,448361.0,0.2971706679498345,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Samsung,226491.0,0.15011671790058895,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Vivo,212147.0,0.1406096107680051,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Oppo,186684.0,0.12373290490374253,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Realme,97707.0,0.06475954521774749,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Apple,35276.0,0.023380696542737577,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Motorola,29156.0,0.019324401530787412,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Lava,29138.0,0.019312471251340498,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Gionee,23461.0,0.0155497936724449,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Micromax,23015.0,0.015254187859482517,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Others,197330.0,0.13078900240328853,,,2020Q4,country:india,aggregated/user
users_summary,,,,aggregated,user,,country,india,2020,1,735408.0,4476894.0,,,,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Xiaomi,262773.0,0.357315938907382,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Samsung,157318.0,0.21391934817135522,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Vivo,99861.0,0.1357899288558188,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Oppo,71729.0,0.09753633357265627,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Realme,30778.0,0.04185159802449796,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Apple,22380.0,0.030432086678415248,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,OnePlus,11146.0,0.015156212605791615,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Motorola,10674.0,0.014514392010965342,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Huawei,8727.0,0.011866882057306963,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Lenovo,7362.0,0.010010769532014881,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Others,52660.0,0.07160650958379566,,,2020Q1,country:india,aggregated/user
users_summary,,,,aggregated,user,,country,india,2020,2,845294.0,9856653.0,,,,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Xiaomi,302140.0,0.35743776721472054,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Samsung,179346.0,0.21216996689909073,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Vivo,119239.0,0.14106216298707905,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Oppo,84526.0,0.09999597773082501,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Realme,36913.0,0.04366883001653862,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Apple,24262.0,0.028702439624556663,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,OnePlus,11743.0,0.013892207918191776,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Motorola,11504.0,0.013609466055597224,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Huawei,9753.0,0.01153799743047981,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Lenovo,7829.0,0.009261866285576379,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Others,58039.0,0.06866131783734417,,,2020Q2,country:india,aggregated/user
users_summary,,,,aggregated,user,,country,india,2020,3,949819.0,11443454.0,,,,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Xiaomi,337986.0,0.3558425342091493,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Samsung,202520.0,0.21321957130779653,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Vivo,138487.0,0.14580356889049387,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Oppo,95838.0,0.10090132962174898,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Realme,44231.0,0.04656781976355495,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Apple,26378.0,0.027771607011441126,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,OnePlus,12578.0,0.013242523049128308,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Motorola,12094.0,0.012732952278276177,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Huawei,10606.0,0.011166338007557229,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Lenovo,8223.0,0.008657438943630313,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Others,60878.0,0.06409431691722317,,,2020Q3,country:india,aggregated/user
users_summary,,,,aggregated,user,,country,india,2020,4,1079022.0,16018751.0,,,,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Xiaomi,383539.0,0.3554505839547294,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Samsung,231979.0,0.21499005580979813,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Vivo,158472.0,0.14686632895344118,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Oppo,109614.0,0.10158643660648253,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Realme,53415.0,0.04950316119597191,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Apple,29701.0,0.027525852114229366,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,OnePlus,13667.0,0.012666099486386747,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Motorola,12734.0,0.011801427589057499,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Huawei,11566.0,0.010718965878360218,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Lenovo,8696.0,0.00805914985978043,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Others,65639.0,0.06083193855176262,,,2020Q4,country:india,aggregated/user
users_summary,,,,aggregated,user,,country,india,2020,1,3651393.0,74014713.0,,,,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Xiaomi,1062496.0,0.2909837423690082,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Samsung,679288.0,0.18603530214359287,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Vivo,564210.0,0.15451911092561113,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Oppo,441507.0,0.1209146755772386,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Realme,281656.0,0.07713658869368485,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Motorola,76028.0,0.020821642589554178,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Lenovo,59716.0,0.016354306424972605,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Huawei,52664.0,0.014422988705954138,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Apple,43622.0,0.01194667350241401,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Gionee,37894.0,0.010377957124856185,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Others,352312.0,0.09648701194311322,,,2020Q1,country:india,aggregated/user
users_summary,,,,aggregated,user,,country,india,2020,2,4061035.0,76339276.0,,,,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Xiaomi,1173662.0,0.2890056352629317,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Samsung,747993.0,0.1841877747914017,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Vivo,646094.0,0.15909589550447115,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Oppo,500447.0,0.12323139298233086,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Realme,324410.0,0.07988357647742508,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Motorola,80707.0,0.019873505153242953,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Lenovo,62936.0,0.015497527108237185,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Huawei,56895.0,0.01400997528955057,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Apple,46009.0,0.011329377855645174,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Gionee,40449.0,0.009960268749222796,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Others,381433.0,0.09392507082554077,,,2020Q2,country:india,aggregated/user
users_summary,,,,aggregated,user,,country,india,2020,3,4480027.0,99318784.0,,,,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Xiaomi,1282150.0,0.286192471607872,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Samsung,820590.0,0.1831663068102045,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Vivo,738721.0,0.16489208658787102,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Oppo,558559.0,0.12467759680912638,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Realme,373131.0,0.08328766768593136,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Motorola,85215.0,0.01902109072110503,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Lenovo,66247.0,0.014787187666502903,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Huawei,60940.0,0.013602596591493757,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Apple,49073.0,0.010953728627081934,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Micromax,42087.0,0.009394363025044268,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Others,403314.0,0.09002490386776686,,,2020Q3,country:india,aggregated/user
